id,name
5341,Photo Simpsons
5342,Mother Superior
5343,Mysterious Nun
5344,HOMER'S HAND
5345,Welcome Mat
5346,Hot Tub Salesman
5347,Irish Pilot
5348,American Woman
5349,Irish Locals
5350,Yuppie Leprechauns
5351,Tom O'Flanagan
5352,German Krusty
5353,German Sideshow Mel
5354,Brew-master
5355,American Man
5356,2nd American Man
5357,Irish Kid
5358,Bicyclist
5359,Street Musician
5360,Eastern-european Woman
5361,Yup-rechaun
5362,Irish Maitre D'
5363,Irish Guy
5364,Old Irishman
5365,Smokers
5366,2nd Irish Cop
5367,Irish Judge
5368,Congregants
5370,Coroner
5371,Bridal Saleslady
5372,Tux Salesman
5373,Videographer
5374,Deep Mysterious Voice
5375,Hockey Announcer #1
5376,Hockey Announcer #2
5377,Hockey Announcer #3
5378,Maya
5379,Umpa-lumpas
5380,Jenny
5381,MAJOR PRESTON
5382,Swedish Woman
5383,Mother Duck
5384,Sleazy Girl
5385,Wiggum Smiley Face
5386,Zamboni Operator
5387,Hot Dog Vendor
5388,Fried Dough Vendor
5389,Midway Barker
5390,Juggler
5391,Old Comedy Writer
5392,Soccer Mom
5393,Popular Girl #1
5394,Popular Girl #1's Tablemates
5395,Popular Girl #2
5396,Popular Girl #2's Tablemates
5397,Helicopter Parents
5398,Kaitlin
5399,GHOST
5400,Chaucer's Ghost
5401,Female Ghost
5402,ELEGANTLY-DRESSED GHOST
5403,Oscar Wilde
5404,Mother In Audience
5405,Kenny
5406,Science Water Promoter
5407,City Inspector
5408,Dr. Bettelheim
5409,Geoff
5410,Donald
5411,Caitlin
5412,Katelyn
5413,Kate Lynn
5414,Girl In Background
5415,SMITTEN GIRL WHO FAINTS
5416,Girl In Riding Boots
5417,British Groundskeeper
5418,Boy Resembling Ralph
5419,Teenage Stagehand
5420,Alaska Nebraska
5421,CAITLYN
5422,Walsingham
5423,Queen Elizabeth
5424,Herald Mel
5425,Prince Ralph
5426,King Julio
5427,Lady Marjorie
5428,Sir Walter Raleigh
5429,Advisor
5430,Protestant Minister
5431,Vietnamese Manicurist
5432,Doc
5433,Other Dwarves
5434,Evil Queen
5435,Disembodied Face
5436,Huntsman Willie
5437,Snow White
5438,Turtle
5439,Dwarves
5440,Crabby
5441,First Witch
5442,Second Witch
5443,Lady 911 Operator
5444,Ghosts
5445,Mr. Toohey
5446,Avery Mann
5447,Everyman
5448,Older Executive
5449,Male Producer
5450,Jonah
5451,Director #1
5452,Director #2
5454,Fiji
5455,HOLLYWOOD HIPSTERS
5456,Police Chief
5457,Leading Lady
5458,Studio Heads
5459,Former Studio Head
5460,Dr. Reptilicus
5461,Exercise Babe
5462,NEW TEACHER
5463,BIG-BUSTED DOWAGER
5464,Australian Woman
5465,Fighter
5466,Autograph-signing Fighter
5467,Scalper
5468,Chett
5469,Donkey
5470,Man Below
5471,HEAVY BAG
5472,Males In Audience
5473,Muncher Barney
5474,Muncher
5475,Muncher Helen Lovejoy
5476,Wild-eyed Man
5477,Refugees
5478,Head Soldier
5479,Chinese-american Worker
5480,LUANNE
5481,Carl #1
5482,Carl #2
5483,CLASSY FRENCHMAN
5484,COMMISSIONER POMPIDOU
5485,Beautiful French Lady
5486,Terrorist Type
5487,Bonk It
5488,Cletus' Pa
5489,Hillbillies
5490,Bearded Hillbilly
5491,Big Hillbilly
5492,Whitney
5493,Mysterious Voices
5494,Hooded Figures
5495,Gwendolyn
5496,Cassandra
5497,Esmeralda
5498,Homer Snowman
5499,Substitute Teacher
5500,Wiccans
5501,Court Reporter
5502,Huell Howser
5503,Emmy Announcer
5504,Female Presenter
5505,Wilbur
5506,Peyton Manning
5507,Eli Manning
5508,Cooper Manning
5509,PEYTON/ELI
5510,Dick
5512,New Sister
5513,KID VOICE
5514,Sisters
5515,SMOTHERS BROTHERS
5516,DICK SMOTHERS
5517,TOM SMOTHERS
5518,Marshall Goldman
5519,Commanding Officer
5520,Brooklyn Sailor
5521,Boston Sailor
5522,Clark Gable
5523,Mitch Albom
5524,Railroad Bull
5525,All Railroad Bulls
5526,2nd Railroad Bull
5527,Krusty Auditioner
5529,Gator
5530,Gary Larson
5531,Holly Hippie
5532,Eartha Kitt
5533,Valerie
5534,Lottery Official
5535,Magic Mirror
5536,Chris Martin
5537,2nd Nurse
5538,Brassy Housewife
5539,2nd Brassy Housewife
5540,Curly #1
5541,Curlys
5542,Curly #3
5543,Olympic Pins
5544,Pin Dealer
5545,BALD MIDGET
5546,Medicine Woman
5548,Milhoose
5549,Canadian Nelson
5550,Usa Fans
5551,Swedish Man
5552,French Canadian
5553,English Canadian
5554,Hiram
5555,Mabel
5556,Colonel Burns
5557,Smithers-like Valet
5558,Virgil Simpson
5559,Patroller #1
5560,Patroller #2
5561,Circus Clown
5562,Milford
5563,Obama Kids
5564,Librarian #2
5565,Hopi Singers
5566,Anime Kid
5567,PICKACHU-TYPE
5568,Gps
5569,Mouse
5570,Bart's Class
5571,Miss Stringham
5572,Miss Stringham's Class
5573,CHILLED-OUT KID
5574,Bodhi
5575,Nikki McKenna
5576,COOL SECOND-GRADER #1
5577,COOL SECOND-GRADER #2
5578,Nikki's Mom
5579,Nikki's Dad
5580,Henry Higgins
5581,Michelle Obama
5582,COOL SECOND GRADER #1
5583,Navy Seal
5584,Airport Workers
5585,Israeli Airline Guard
5587,Bible Group
5588,DOREET
5589,Israeli Bystander
5590,Chief Security Officer
5591,Cucumber
5592,Muslim Man
5593,Prison Guard
5594,Pleasant Cellmate
5595,Delroy
5596,Thought Bubble Grampa
5597,Wimpy-looking Boy
5598,Boy #3
5599,Tellers
5600,Silkie
5601,Edward G. Robinson
5602,Ominous Announcer
5603,Wise Old Alien
5604,Shia LaBeouf
5605,Sexy Girl
5606,Sun
5607,Danish Sales Rep
5608,Springfield Man
6025,Jamie
5586,Jakob
5528,Princess Penelope
5609,National Guardsman #1
5610,National Guardsman #2
5611,National Guardsman #3
5612,Female Activist
5613,HUGE BLUE WHALE
5614,Ms. Dubinsky
5615,Megan
5616,Man At Counter
5617,Train Conductor
5618,Bomb Squad Guy
5619,Liberal Man
5620,CONSULTANT
5621,Cockney Flower Girls
5622,Bobbies
5623,Sally's Father
5624,Upright Citizens
5626,Audrey
5627,Revelers
5628,The Queen
5629,Prince Charles
5630,Lullaby Singer
5631,Indian Singer
5632,Don Pardo
5633,Homer Devils
5634,Black Bishop
5635,Icelandic Man
5636,2nd Icelandic Man
5637,NEW NEIGHBOR
5638,WALT
5639,Neighbors
5640,THE REAL WALT
5642,Prison Worker
5643,Joyce
5644,Mexican Man
5645,Southern State Trooper
5646,Midwestern Trooper
5647,New Jersey Patrolman
5648,Man With Crazy Beard
5649,Thought Bubble Lisa
5650,Ron Finkelsteinberg
5651,Sports Bar Guy #3
5652,Sports Bar Guy #4
5654,Ryan Seacrest
5655,Randy Jackson
5656,Kara DioGuardi
5657,Ellen DeGeneres
5658,Thought Bubble Simon Cowell
5659,Pro Shop Clerk
5660,Friendly Old Golfer
5661,Nobel Academy President
5662,Military Choir
5663,Tsa Security Officer
5664,Ira Glass
5665,TEENAGE GIRL CAMPER
5666,TEENAGE BOY CAMPER
5667,2ND TEENAGE GIRL CAMPER
5668,Teenage Singers
5669,Kurt Hardwick
5670,VAN KRUUSTEN
5671,Flynn
5672,Chief Magistrate
5673,Aiesha
5674,SARAH
5675,Fat Kids
5676,E-Z Reader
5677,Schoolboy
5678,Belgian Bailiff
5679,Bailiff's Brother
5680,Afrikaner Promoter
5681,BERNICE/HELEN
5682,Maitre D'ess
5683,Fat Banker
5684,Muhammad Yunus
5685,Chris Hansen
5686,Mark Zuckerberg
5687,Dahlia
5688,Hobby Shop Owner
5689,Bill James
5690,Ball
5691,Teammates
5692,Funnel Cake Man
5693,Rev. Lovejoy Avatar
5694,Rich Uncle Pennybags
5695,Powerful Voice
5696,Colonel Ketchup
5697,Crazy Eights
5698,Pelican
5699,Edmund
5700,Vampire Dad
5701,Kount
5702,Abby
5703,Professional-looking Driver
5704,Admissions Director
5705,Cloisters Girl
5706,Another Girl
5707,Ms. Marshall
5708,Chairman
5709,Nbc Executive
5710,Network Executive
5641,THE REAL BOB
5653,Simon Cowell
5711,Personal Physician
5712,Sgt. Activity Doll
5713,Funeral Director
5714,Guido Guy
5715,Dick Cheney
5716,General Patton
5717,Danica Patrick
5718,Will Rogers
5719,W.C. FIELDS
5720,Dr. Thurston
5721,Caretaker
5722,Bing Crosby
5723,Gruff Sergeant
5724,German
5725,Western Union Boy
5726,Tree Salesman
5727,Hamlet
5729,Katy Perry
5730,Sock Puppet Dog
5731,Samoan Native
5732,Wah-wah Birds
5733,Glinda
5735,Other Guards
5736,Female Agent
5737,Whiny Agent
5738,Fit Tony
5739,Erik
5740,4th Graders
5741,5th Graders
5742,Zach
5743,Mr. Benzie
5744,Tough 5th Grader
5745,Anita
5746,Connie
5747,Chris
5748,Andy Hamilton
5749,Tyler Winklevoss
5750,Ross
5751,MARGE 40-YEAR-OLD
5752,Fat Late Shift Worker
5753,Mr. Burns Heads
5754,Super-hairy Wonder Woman
5755,Ms. Juniper
5756,DISTINGUISHED OLDER GENTLEMEN
5757,Comic Book Gay
5758,Tranny #1
5759,Tranny #2
5760,Gays
5761,Grizzly Shawn
5762,Bar Customers
5763,Devil Moe
5764,Real Devil Moe
5765,Melody
5766,Distinguished Older Gentleman
5767,Liz
5768,Playground Ghost
5769,Gale Gordon
5770,Lucille Ball
5771,Courtney
5772,Fat Chinese Spy
5773,CHEEKBONE CHINESE SPY
5774,Atf Agent
5775,2nd Atf Agent
5776,Goatee Chinese Spy
5777,David Mamet
5778,Statue of Liberty
5779,Cheekbones Chinese Spy
5780,CHEEKBONE/GOATEE SPIES
5781,Sheldon Leavitt
5782,Rebecca
5783,Dog Guy
5784,Lainie
5785,Carlotta
5787,Middle-aged Lady
5788,Heavyset Woman
5789,Attractive Friend
5790,Blofeld
5791,Young Woman #1
5792,Young Woman #2
5793,Burns' Wingman
5794,YOUNG WOMAN #1 & #2
5795,Scratchy's Father
5796,Cat Monk
5797,Crazy Clown
5798,Herman Millwood
5799,Crazed-looking Techie
5800,Male Animator
5801,Female Animator
5802,2nd Male Animator
5803,Animators
5804,MAN IN THE AUDIENCE
5805,Sir Anthony Hopkins
5806,John Lassiter
5808,Russell Brand
5809,D.J. Kwanzaa
5810,Ice Mocha
5811,Nasty J
5812,Halle Berry
5813,Cowboy Ketchup
5814,Waffle
5734,Fbi Supervisor
5807,Randy Newman
5786,Dr. Kissingher
5815,Peanut Butter
5816,Willis
5817,Miss Pennyfarthing
5818,Nick Park
5819,Martin Scorsese
5820,Leathery Old Man
5821,Leathery Old Woman
5822,Climber
5823,Other Orderly
5825,Frat Nerd
5826,Drug Dealer
5827,Old-timey Farmer
5828,Friends
5831,Fetus
5832,Grizabella
5833,ELEANOR
5834,Middle-aged Father
5835,Viking Fan
5836,RETIRED AFRICAN-AMERICAN
5837,2nd Retired Lineman Masseur
5838,FOOTBALL-HATING INTELLECTUAL
5840,Gerald
5841,Kareem Abdul-Jabbar
5842,Custodial Employee
5843,Man In Tux
5844,Sommeliers
5845,SHIRLEY TEMPLE-TYPE GIRL
5846,Ewell Freestone
5847,Garden Ladies
5849,Swami
5850,Cregg Demon
5851,THOUGHT-BUBBLE FLANDERS
5852,Ricky Jay
5853,David Copperfield
5854,Late Wife
5855,Wedding Planner
5856,STEVIE B.
5857,Tushie
5858,The Occurrence
5859,Guidos
5860,Old Italian Woman
5861,Angela
5862,1970s Grampa
5863,Taffy
5864,Assorted Women
5865,Cyclist
5866,Female Ibs Sufferer
5867,Male Ibs Sufferer
5868,Matrons
5869,Elderly Nancy Drew
5870,Key Man
5871,P.T. Express
5872,Angry Female Teacher
5873,Lenny's Face
5874,Skinner's Face
5875,Comic Book Guy's Face
5876,Moe's Face
5878,FEDEX-TYPE GUY
5879,Tom Colicchio
5880,Cia Official
5881,Humans
5882,Viktor
5883,Disaster Victim
5884,Viktor's Wife
5885,Young Kim Jong Il
5886,City Slicker
5887,Student Chorus
5888,ELDERLY ENGLISHWOMAN
5889,MRS. KNICKERTWIST
5890,Laid-back Teacher
5891,Young Chalmers
5892,Saloonkeeper
5893,Injured Cast Member
5894,Voice Of God
5895,Avatar Bart
5896,Avatar Jimbo
5897,Avatar Dolph
5898,Avatar Kearney
5899,Avatar Milhouse
5900,Taxi Dragon
5901,KAMALA
5902,Roz
5903,Robot Seal
5904,Paul Flart
5905,Undertaker
5906,HOWARD JR.
5907,Reps
5908,Miss Wyoming
5909,Robot Maid
5910,Game Developer
5911,Ethiopian Waitress
5912,Ethiopians
5913,Marge's Taste Buds
5914,SIMPSONS/FOODIES
5915,Foie Greg
5916,Amuse Bruce
5917,Spanish Chef
5918,TONY BOURDAIN
5877,Wayne
5839,Dr. Zander
5824,Walther Hotenhoffer
5829,Chong
5919,Mario Batali
5920,Swedish Chef
5921,BRITISH VOICE
5922,Gordon Ramsay
5923,Thug
5924,FOODIES
5925,Young 'uns
5926,Young Thug
5927,Homer Taste Buds
5928,Paleontologist
5929,Stagehand #1
5930,Stagehand #2
5931,Gang
5932,Neil Gaiman
5934,Lackeys
5935,Zombie Bride
5936,Female Marketing Executive
5937,Male Marketing Executive
5938,Karaoke Operator
5940,Dottie
5941,Regulator
5942,Diversity Kitten
5943,Wheelchair Kitten
5944,Skanky Girl
5945,Fatso
5946,Eunice
5948,Young Executive
5949,Woman Executive
5950,Adult Audience
5951,Tick-Tock
5952,Kevin Dillon
5953,Crew Members
5954,Burly Crew Member
5955,JANEANE GAROFOLO
5956,Elderly Principal Skinner
5957,Jiff
5958,Skippy
5959,Adult Milhouse
5960,Zia
5961,Robot Doctor
5962,Guitarist
5963,Holo-book
5964,Maude's Ghost
5965,Ticket Agent
5966,Recorded Announcement
5967,Australian Man
5968,Aged Burns
5969,Adult Kearney
5970,Tree
5971,Handsome Male Android
5972,Delivery Nurse
5973,Adult Ralph
5974,Adult Ralph #2
5975,Adult Ralph #3
5976,Lenny
5977,Carl
5978,Tsa Agent
5979,Tsa Baby
5980,Tsa Officer
5981,Ethnic Man
5982,Air Marshal
5983,Mystery Man
5984,Cbsbn Executive
5985,Lefty Loony
5986,Female Cbsbn Executive
5987,Chris Christie
5988,James Madison
5989,Other Car's Driver
5990,Fireman #1
5991,Fireman #2
5992,Fireman #3
5993,Male Twin
5994,2nd Male Twin
5995,Mexican Duffman
5996,Bar Rag
5997,Bartholomé
5998,Lise
5999,Marguerite
6000,French Men
6001,Homeur
6002,Archbishop Smithers
6003,Le Duc
6004,ARCHBISHOP
6005,Sponge
6006,French Wiggum
6007,Adoring Young Women
6008,Viking Homer
6009,Viking Lenny
6010,Monk #2
6011,Monk #3
6012,Persian Trader
6013,Christian Homer
6014,King Nelson
6015,Discarded Wives
6016,Servant Jimbo
6017,Scheherazade
6018,SCHERAZADE
6019,Nobleman
6020,Pope Julius
6021,Michelangelo
6022,Rat
6023,Union Soldier
6024,Extra Large Underwear
5939,Robert Marlowe
5933,Slick Publisher
6026,Adam
6027,Guy Driving By
6028,Frida
6029,Jerri
6030,3rd Twin
6031,Pyramus' Father
6032,Thisbe
6033,Parrot
6034,Voice From Tv
6035,Hadley
6036,Pauline Pfeiffer
6037,Marlin
6038,Cloaked Member
6039,HANK WILLIAMS
6040,Shelbyville Announcer
6041,Julian Assange
6042,Paula Paul
6043,Marine
6044,Perky Checkout Lady
6045,Shepard Fairey
6046,Robbie Conal
6047,Kenny Scharf
6048,Pompous Arts Editor
6049,Arts Editors
6050,Ron English
6051,Thought Bubble Apu
6052,Store Worker
6053,MUCH-SCARIER DEATH
6054,"""Shorts"" Bart"
6055,"""Shorts"" Homer"
6056,"""Shorts"" Lisa"
6057,"""Shorts"" Marge"
6058,Sideshow Mel Shakespeare
6059,Moes
6060,FLANDERS' MOUTH AND MOUSTACHE
6061,Lang-Soo
6062,Table Of Brunchers
6063,BEAUTIFUL BOY
6064,Robot Catcher
6065,Robot 3rd Baseman
6066,Pointing Robot
6067,Another Robot
6068,Yet Another Robot
6069,Dying Robot
6070,Robot #3
6071,Hound
6072,Fishing Robot
6073,Fitness Salesman
6074,Elderly Homer
6075,Elderly Marge
6076,Terrified Man
6077,Jennifer Aniston
6078,Handsome Funny Guy
6079,Shirtless Rugged Man
6080,Kitten
6081,Thought Bubble Jimbo
6082,1-Year-Old Homer
6083,Strange Man
6084,Giant Cat
6085,Check-in Agent
6086,Tough Announcer
6088,Kidzone Rep
6089,Caribbean Boy
6090,Singaporean Girl
6091,80-Year-Old Bart
6092,Elderly Nelson
6093,Skeet Shooter
6094,Captain Svalbard
6095,Norwegian Ensign
6096,Joey Scazzazone
6097,Cult Followers
6098,Filipino Steward
6099,Wheelchair Boy
6100,Dave the Lifeguard
6101,Treat Williams
6102,Portuguese Boy
6103,Cruiser
6104,Russian Businessman
6105,Criminal Guests
6106,German Criminal
6107,Mistress
6109,Homer's Reflection
6110,Hufnpuffalus
6111,Drug Lord
6112,DRUG LORD'S WIFE
6113,Feminist Left-handed Woman
6114,Strident Left-handed Man
6115,Lgbt Group
6116,Embarrassed Man
6117,Christian Teacher
6118,Talking Dog
6119,Older Flanders
6120,College Grad Todd
6121,Sally Scantron Sheet
6122,Peter Pencil
6123,SALLY/PETER
6124,Sleazy Sam
6125,Farmwife
6126,Pistons
6087,Rowan Priddis
6108,CAIN
6128,Senior Tsa Agent
6129,Wardrobe Man
6130,Dangling Accountant
6131,SPUCKLER KID
6132,CROWD OW
6133,Voice Chip
6134,Manhole Paparazzo
6135,Egg Bearers
6136,Egg Bearer
6137,Crowd In Bleachers
6138,Old Man Wellbottom
6139,J.J. Hunsecker
6140,N.Y. Father
6141,N.Y. Mother
6142,Buff Cowboy
6143,New York Cab Driver
6144,Sophisticated Girl
6145,Theater Cashier
6146,New York Guy
6147,Guitar Player
6148,Shakespearean Vendor
6149,Other Audience Members
6150,Unidentified Baldwin
6151,Unidentified Estevez
6152,Hipster Man
6153,Shakespearean Actor
6154,New York Cop
6155,Al Roker
6156,Barts
6157,t
6158,Ethereal Being
6159,2nd Ethereal Being
6160,Ethereal Beings
6161,Little Marge
6162,PATTY/SELMA
6163,DEMONS
6164,Mysterious Figure
6165,Corrupt Pope Homer
6166,Fop Homer
6167,Caveman Homer
6168,Egyptian Slave Homer
6169,Jeff Gordon
6170,Evil Wizard
6171,Meredith Milgram
6172,Septuplets
6173,Thought Bubble Dr. Hibbert
6174,THOUGHT BUBBLE BERNICE
6175,Roberto Dinero
6176,ROBERT DINERO
6177,Female Orderly
6178,Male Orderly
6179,Burly Biker
6180,Spiro
6181,YOUNG SPIRO
6182,Marvin Hamlisch
6183,CHANTEUSE
6184,YOUNG RITA
6185,RITA
6186,Jennifer Tilly
6187,Puppet
6188,Dealer Avatar
6189,Elderly Owner
6191,Joey the Arsonist
6192,Kenny the Problem
6193,Bulgarian Woman
6194,Giant Grasshopper
6195,Teenage Female Voice
6196,Teenage Female Voice #2
6197,Relieved Mom
6198,Crazed Dad
6199,Girl's Mom
6200,Barney Blimp
6201,Dejected Barfly
6202,Auditor
6203,Pleasant Voice
6204,Distinguished Elderly Voice
6205,7-Year-Old Brockman
6206,Short Man
6207,Upbeat Announcer
6208,Man With Tree Hat
6209,Tree Hoper
6210,Seminar Leader
6211,Donut Man/terence
6213,T-Rex
6214,YO-YO
6215,Tattoo Artist
6216,Nursing Women
6217,Nursing Toddler
6218,Cool Kids
6219,Colin Meloy
6220,Pretentious Rat Lover
6221,Futuristic Man
6222,Old-timey Hipster
6223,MyPhone
6224,Cool People
6225,Villageville Crowd
6226,Electronic Donkey Voice
6227,Bongo
6228,Baby Homer
6229,Toad
6212,Terence
6230,Young Herman
6231,12-Year-Old Lou
6232,Miss Viola
6233,Other Dad
6234,Mom With Laser
6235,Moms
6236,Red Dad
6237,Furious Dad
6238,Psycho Dad
6239,Ape Heads
6241,Dr. Eugene Blatz
6242,Overlord
6243,Post-apocalyptic Crowd
6244,Prepper
6245,Zombie Kid
6246,Zombie Dad
6247,MOLEMAN JR.
6248,Jennifer
6249,Angel Skinner
6250,Mrs. Skinner Devil
6251,Popeyes
6252,Wrecking Ball Operator
6253,Bird Wrangler
6254,Mav
6255,Portia
6256,Mav's Dad
6257,Male Gps
6258,Musicologist
6259,Other Musicologist
6260,French-canadian Mountain Man
6261,HILLBILLY M.C.
6262,Barry the Satellite TV Guy
6263,Devon Peacock
6264,SUPERHERO WITH CLAWS
6265,Max Weinberg
6266,Brazilian Man
6267,Brazilian 12-year-old Boy
6268,Melvis
6269,Caricature
6270,Ol' Joe Clabby
6271,Front Desk Man
6272,Kicked-out Husband #1
6273,Kicked-out Husband #2
6274,Robert A. Caro
6275,ALAN RICKMAN
6276,Video Game Woman
6277,Futuristic Computer
6278,Sensitive Female Voice
6279,Hillbilly
6280,Hillbilly #2
6281,Face
6282,Storytime Sue
6284,DUFFMAN VOICE MILHOUSE
6285,Cute Puppet
6286,Bus Vendor
6287,Bus Station Guy
6288,P.R. Person
6289,Macho Narrator
6290,CJ Ramone
6291,Oldsters
6292,Angry Crowd
6293,Glamorous Godfrey
6294,Swedish Wrestler
6295,Elderly Audience
6296,Nerdy Fat Kid
6298,Nurse Dora
6299,Capri
6300,Richard Dawkins Demon
6301,Color Man
6302,Man Stuck Inside
6303,Middle-aged Jasper
6304,Janet Reno
6305,Middle-aged Jewish Man
6306,Justine
6307,School Courtroom
6308,Evil Scientist
6309,Superspy
6310,Chef Naziwa
6311,Male Diner
6312,Stella
6313,Stanley Kowalski
6314,Stanley Kowalski Milhouse
6315,School Therapist
6316,Searchy
6317,Brando's Head
6318,KARL MALDEN
6319,Piece Of Sushi
6320,GHIBLI-ESQUE CREATURES
6321,Chefs
6322,Fat Brando
6323,Sex Shop Salesman
6324,Sushi Piece
6325,2nd Sushi Piece
6327,Female Parishioners
6328,Parishioners
6329,Oogle Driver
6330,Oogle Worker
6331,Warm Female Voice
6332,Male Singers
6326,Rev. Hooper
6297,Ms. Cantwell
6240,Lloyd
6333,Ken
6334,Doesn't Like Anything
6335,Cop With A Secret
6336,Sonny Rollins
6337,Man In Van
6338,Princess Diana
6339,Gandhi
6340,Stockbrokers
6341,Frink-E-Min
6342,Slava
6343,Zhenya
6344,Vigorous Older Man
6345,Justin Bieber
6346,Men In Audience
6347,Male British Announcer
6348,Planet Jackson
6349,French Scientist
6350,Blaise Pascal
6351,Silly Squirrel
6352,Male Icelander
6353,Ingimar
6354,Icelanders
6355,Female Icelander
6356,Wise Old Icelander
6357,Carl's Father
6358,Everyone In Iceland
6359,1-Year-Old Bart
6360,1-Year-Old Nelson
6361,Hippie-looking Guy
6362,Pbs Announcer
6363,Mr. Drake
6364,Polly
6365,Lord Upton
6366,DOWAGER GRANDMUM
6367,Homer's Friends
6368,800-Pound Homer
6369,Thought Bubble Ben
6370,George H. W. Bush
6371,Booth Worker
6372,Frumpy Friend
6373,Halpern
6374,Official-sounding Voice
6375,Fat In The Hat
6376,Borax
6377,Fighter Pilots
6378,Fighter Pilot #1
6379,Fighter Pilot #2
6380,Legless Wiseguy
6381,Big Mouth
6382,Freaks
6383,Kent Brockman's Thoughts
6384,MR. BURNS.
6385,Lilah
6386,Rachel Maddow
6387,Dexter Colt
6388,newsstand Operator
6389,Siri
6390,Marksman
6391,NANCY SINATRA-TYPE SINGER
6392,MAN ON FIRE
6393,MAN WITH WINGS
6394,WILLIAM CONRAD-STYLE NARRATOR
6395,GRETCHEN
6396,LAMAZE INSTRUCTOR
6397,CALLIOPE
6398,TOY COW
6399,JOY
6400,HOMER JR.
6402,Drivers
6403,Pigsty
6404,1st First Grader
6405,2nd First Grader
6406,Walter Mondale
6407,John Kerry
6408,Anderson Cooper
6409,Male Singer
6410,Female Astronaut
6411,Sea Sponge
6412,Squiduardo
6413,Widowfish
6414,President Obama
6415,Aspiring Krustys
6416,Rastafarian Krusty
6417,Jamaican Singers
6418,Itchem
6419,Somber Irish Krusty
6420,Irish Clown Father
6421,Pregnant Irish Girl
6422,IRISH KRUSTY
6423,Krustys
6424,Mexican Krusty
6425,Botswana Krusty
6426,Jimmy Stewart
6427,Mechanical Spider
6428,Slavic Man
6429,Midwestern Dad
6430,Midwestern Woman
6431,Boarder
6432,Female Boarder
6433,Out-of-towners
6434,Church Reporter
6642,CGI HOMER
6435,Female Tourist
6436,Honeymooning Bride
6437,King Winter
6438,Child's Mother
6439,Child's Father
6440,Nasreen
6441,Boarders
6442,Singing Man
6443,British Tourist
6444,Plant Employee #1
6445,Plant Employee #2
6446,The Collider
6447,Altar Boy
6448,Raiders Dad
6449,Altar Boy Usher
6450,Serious Announcer
6451,Paul Rudd
6452,Leslie Mann
6453,Sleazy Executive
6454,Deputy Director Gratman
6455,Young Fbi Agent
6456,Fbi Trooper #1
6457,Fbi Trooper #2
6458,Fbi Trooper #3
6459,Criminal #1
6460,Criminal #2
6461,Criminals
6462,Criminal #3
6463,Gottfrid
6464,Death Metal Lead Singer
6465,Judd Apatow
6466,SETH ROGEN
6467,Producers
6468,Federal Judge
6469,Producer #1
6470,Producer #2
6471,Producer #3
6472,Producer #4
6473,Channing Tatum
6474,GRIM ANNOUNCER
6475,Radioactive Man's Thoughts
6476,The Fracker
6477,Charcoal Briquette
6478,Citizen Solar
6479,Wind Lad
6480,Petroleus Rex
6481,Harlan Ellison
6482,Strawberry
6483,Real Stan Lee
6484,Kumiko
6485,Jim-jam Bonks
6486,Yutaka
6487,Michiko
6488,Bart Snail
6489,Stress Ball
6490,Will Lyman
6491,Anonymous Expert
6492,Glasses
6493,Hershey's Kid
6494,Owl Valentine
6495,Jonesy
6496,Dr. Carlock
6497,Rev. Kartawijaya
6498,Devil Kid
6499,Kid With Lisp
6501,FREEDOM
6502,Comic Book Guy's Bird
6503,Animated Krusty
6504,Alarmist Narrator
6505,Jenny McCarthy
6506,Monsarno Rep
6507,Researcher
6508,Teens
6509,Docent
6510,Worker On Ground
6511,Worker On Ladder
6512,Hibbert's Father
6513,City Health Employee
6514,Old Jewish Man's Late Wife
6515,Uncle Bill
6516,Bingo Caller
6517,Old Man #1
6518,Old Man #2
6519,Mildred
6520,Female Dj
6521,FEMALE D. J.
6522,Gang Member
6523,S.a.t. Prepper #1
6524,S.a.t. Prepper #2
6525,Crowds
6526,DAWN
6527,Speedo Salesman
6528,Sabine
6529,KLAUS ZIEGLER
6530,Stephen Douglas
6531,Elderly Japanese Man
6532,Ezra
6533,Federation Executive
6534,FEDERATION EXECUTIVE #2
6535,Brazilian Lady
6536,Voice From Tablet
6537,Brazilian Fans
6538,El Divo
6539,ANDRES CANTOR
6540,Spanish Announcer
6541,Antonio
6542,2nd Gambler
6543,Samba Instructor
6544,Man In Robe
6545,Drycleaner Guys
6546,Brazil Fan
6547,German Fan
6548,Older German Man
6549,Brazilians
6550,Softball Player
6551,Body Shop Clerk
6552,Lucas
6553,MARGE 7
6554,Adult Lucas
6555,JERRY
6556,Adult Jenda
6557,DINOSAUR TRAINER
6558,ZOMBIE MILHOUSE
6559,BRUNETTE
6560,Alien Woman
6561,Adult Dolph
6562,CHIEF RALPH
6563,PICARD
6564,Adult Maggie
6565,SANTA'S LITTLE HYBRID
6566,SELF-DRIVING CAR
6567,Bartenders
6568,Hispanic Guy In Truck
6569,Mrs. Trunch
6570,Haitian Woman
6571,20-something Wife
6572,20-something Husband
6573,12-Year-Old Homer
6574,Cats
6575,BRITISH MAN
6576,Booth
6577,Snooty Judge
6578,Cathy
6579,Wallis
6580,WISEGUY BOY
6581,GUS HUEBNER
6582,Tumi
6583,Peter Sagal
6584,Carl Kasell
6585,Minority Whip
6586,Mean Girl
6587,Edwin Moses
6588,Super Milhouse
6589,Lisping Boy
6590,Cassidy The Crocodile
6591,Henrietta Kitten
6592,KRUSTY'S HEAD
